Epoch: 1, train loss: 5.020439386367798, train acc: 0.02814094387755102, val loss: 4.340607643127441, val acc: 0.0
Epoch: 224, train loss: 3.89165727297465, train acc: 0.054979804421768703, val loss: 3.8628108501434326, val acc: 0.025974025974025976
Epoch: 225, train loss: 3.8886013428370156, train acc: 0.03284438775510204, val loss: 3.906928539276123, val acc: 0.0
Epoch: 226, train loss: 3.8787978887557983, train acc: 0.041958971088435375, val loss: 3.80792236328125, val acc: 0.05194805194805195
Epoch: 227, train loss: 3.901628772417704, train acc: 0.042756164965986394, val loss: 3.9345967769622803, val acc: 0.03896103896103896
Epoch: 228, train loss: 3.874715725580851, train acc: 0.033349277210884355, val loss: 3.884371757507324, val acc: 0.05194805194805195
Epoch: 229, train loss: 3.875213623046875, train acc: 0.035740858843537414, val loss: 3.91300106048584, val acc: 0.03896103896103896
Epoch: 230, train loss: 3.878505309422811, train acc: 0.029947916666666668, val loss: 3.837803363800049, val acc: 0.025974025974025976
Epoch: 231, train loss: 3.8535106579462686, train acc: 0.04246386054421769, val loss: 3.90316104888916, val acc: 0.025974025974025976
Epoch: 232, train loss: 3.8824955224990845, train acc: 0.033641581632653066, val loss: 3.8794710636138916, val acc: 0.03896103896103896
Epoch: 233, train loss: 3.8942991495132446, train acc: 0.033854166666666664, val loss: 3.9412295818328857, val acc: 0.012987012987012988
Epoch: 234, train loss: 3.8743039766947427, train acc: 0.053677721088435375, val loss: 3.8545706272125244, val acc: 0.03896103896103896
Epoch: 235, train loss: 3.8645701805750527, train acc: 0.05006377551020408, val loss: 3.849668025970459, val acc: 0.012987012987012988
Epoch: 236, train loss: 3.8546915849049888, train acc: 0.05397002551020408, val loss: 3.8969380855560303, val acc: 0.03896103896103896
Epoch: 237, train loss: 3.881497065226237, train acc: 0.038557610544217684, val loss: 3.9020028114318848, val acc: 0.012987012987012988
Epoch: 238, train loss: 3.870346109072367, train acc: 0.042756164965986394, val loss: 3.9337799549102783, val acc: 0.03896103896103896
Epoch: 239, train loss: 3.880661884943644, train acc: 0.04615752551020408, val loss: 3.8513600826263428, val acc: 0.03896103896103896
Epoch: 240, train loss: 3.892000118891398, train acc: 0.051365858843537414, val loss: 3.871488571166992, val acc: 0.03896103896103896
Epoch: 241, train loss: 3.8880563179651895, train acc: 0.047167304421768703, val loss: 3.8719584941864014, val acc: 0.03896103896103896
Epoch: 242, train loss: 3.865813732147217, train acc: 0.049771471088435375, val loss: 3.8280842304229736, val acc: 0.0
Epoch: 243, train loss: 3.880861242612203, train acc: 0.033349277210884355, val loss: 3.911740303039551, val acc: 0.025974025974025976
Epoch: 244, train loss: 3.8735329310099282, train acc: 0.047167304421768703, val loss: 3.8667032718658447, val acc: 0.03896103896103896
Epoch: 245, train loss: 3.869856913884481, train acc: 0.045865221088435375, val loss: 3.859834671020508, val acc: 0.012987012987012988
Epoch: 246, train loss: 3.8886592388153076, train acc: 0.04246386054421769, val loss: 3.8903450965881348, val acc: 0.03896103896103896
Epoch: 247, train loss: 3.865363041559855, train acc: 0.045360331632653066, val loss: 3.915530204772949, val acc: 0.0
Epoch: 248, train loss: 3.8661629358927407, train acc: 0.037255527210884355, val loss: 3.86018705368042, val acc: 0.012987012987012988
Epoch: 249, train loss: 3.8527724345525107, train acc: 0.045865221088435375, val loss: 3.9487452507019043, val acc: 0.012987012987012988
Epoch: 250, train loss: 3.899176319440206, train acc: 0.05027636054421769, val loss: 3.871583938598633, val acc: 0.012987012987012988
Epoch: 251, train loss: 3.8711981773376465, train acc: 0.041161777210884355, val loss: 3.897007942199707, val acc: 0.03896103896103896
Epoch: 252, train loss: 3.860070506731669, train acc: 0.062287414965986394, val loss: 3.8761003017425537, val acc: 0.012987012987012988
Epoch: 253, train loss: 3.9134151935577393, train acc: 0.034146471088435375, val loss: 3.8830764293670654, val acc: 0.03896103896103896
Epoch: 254, train loss: 3.8800485134124756, train acc: 0.045360331632653066, val loss: 3.9681003093719482, val acc: 0.03896103896103896
Epoch: 255, train loss: 3.8779803117116294, train acc: 0.031542304421768703, val loss: 3.8087894916534424, val acc: 0.03896103896103896
Epoch: 256, train loss: 3.8684563636779785, train acc: 0.04846938775510204, val loss: 3.909031867980957, val acc: 0.025974025974025976
Epoch: 257, train loss: 3.8874321778615317, train acc: 0.028645833333333332, val loss: 3.826920986175537, val acc: 0.06493506493506493
Epoch: 258, train loss: 3.859131415685018, train acc: 0.07769982993197279, val loss: 3.9056756496429443, val acc: 0.03896103896103896
Epoch: 259, train loss: 3.8788774013519287, train acc: 0.04876169217687074, val loss: 3.9213950634002686, val acc: 0.0
Epoch: 260, train loss: 3.8828611771265664, train acc: 0.059470663265306124, val loss: 3.9265949726104736, val acc: 0.012987012987012988
Epoch: 261, train loss: 3.8758341471354165, train acc: 0.043765943877551026, val loss: 3.941082000732422, val acc: 0.03896103896103896
Epoch: 262, train loss: 3.878525177637736, train acc: 0.04456313775510204, val loss: 3.8383309841156006, val acc: 0.012987012987012988
Epoch: 263, train loss: 3.8847572803497314, train acc: 0.026838860544217687, val loss: 3.931723117828369, val acc: 0.025974025974025976
Epoch: 264, train loss: 3.9085567792256675, train acc: 0.038557610544217684, val loss: 3.911787509918213, val acc: 0.025974025974025976
Epoch: 265, train loss: 3.86427640914917, train acc: 0.038052721088435375, val loss: 3.9638006687164307, val acc: 0.012987012987012988
Epoch: 266, train loss: 3.85082471370697, train acc: 0.037255527210884355, val loss: 3.847825765609741, val acc: 0.06493506493506493
Epoch: 267, train loss: 3.891844391822815, train acc: 0.038052721088435375, val loss: 3.965024948120117, val acc: 0.025974025974025976
Epoch: 268, train loss: 3.8522421518961587, train acc: 0.05187074829931973, val loss: 3.842989444732666, val acc: 0.0
Epoch: 269, train loss: 3.8864657084147134, train acc: 0.04246386054421769, val loss: 3.945919990539551, val acc: 0.0
Epoch: 270, train loss: 3.855048974355062, train acc: 0.04637011054421769, val loss: 3.8658487796783447, val acc: 0.05194805194805195
Epoch: 271, train loss: 3.901598890622457, train acc: 0.037760416666666664, val loss: 3.8453516960144043, val acc: 0.025974025974025976
Epoch: 272, train loss: 3.856518507003784, train acc: 0.03985969387755102, val loss: 3.900641918182373, val acc: 0.05194805194805195
Epoch: 273, train loss: 3.841117739677429, train acc: 0.051073554421768703, val loss: 3.8856253623962402, val acc: 0.06493506493506493
Epoch: 274, train loss: 3.8796191612879434, train acc: 0.033854166666666664, val loss: 3.8779075145721436, val acc: 0.06493506493506493
Epoch: 275, train loss: 3.8980281750361123, train acc: 0.03204719387755102, val loss: 3.892538070678711, val acc: 0.09090909090909091
Epoch: 276, train loss: 3.891931931177775, train acc: 0.049771471088435375, val loss: 3.889805316925049, val acc: 0.025974025974025976
Epoch: 277, train loss: 3.912671367327372, train acc: 0.05968324829931973, val loss: 3.8098456859588623, val acc: 0.06493506493506493
Epoch: 278, train loss: 3.874154249827067, train acc: 0.043261054421768703, val loss: 3.8628933429718018, val acc: 0.05194805194805195
Epoch: 279, train loss: 3.851081212361654, train acc: 0.04296875, val loss: 3.8758633136749268, val acc: 0.03896103896103896
Epoch: 280, train loss: 3.8920539220174155, train acc: 0.04456313775510204, val loss: 3.8441379070281982, val acc: 0.025974025974025976
Epoch: 281, train loss: 3.8712236086527505, train acc: 0.039647108843537414, val loss: 3.864577293395996, val acc: 0.025974025974025976
Epoch: 282, train loss: 3.8702656825383506, train acc: 0.038849914965986394, val loss: 4.0169677734375, val acc: 0.025974025974025976
Epoch: 283, train loss: 3.8459366957346597, train acc: 0.05606930272108843, val loss: 3.9234087467193604, val acc: 0.025974025974025976
Epoch: 284, train loss: 3.8524535497029624, train acc: 0.05737138605442177, val loss: 3.900404930114746, val acc: 0.025974025974025976
Epoch: 285, train loss: 3.869565010070801, train acc: 0.045865221088435375, val loss: 3.8013899326324463, val acc: 0.06493506493506493
Epoch: 286, train loss: 3.8579912185668945, train acc: 0.04637011054421769, val loss: 3.90920352935791, val acc: 0.03896103896103896
Epoch: 287, train loss: 3.8840386470158896, train acc: 0.03284438775510204, val loss: 3.9058592319488525, val acc: 0.025974025974025976
Epoch: 288, train loss: 3.8792938391367593, train acc: 0.055564413265306124, val loss: 3.8816182613372803, val acc: 0.025974025974025976
Epoch: 289, train loss: 3.8636990785598755, train acc: 0.04637011054421769, val loss: 3.8718459606170654, val acc: 0.05194805194805195
Epoch: 290, train loss: 3.9019505182902017, train acc: 0.032552083333333336, val loss: 3.907100200653076, val acc: 0.025974025974025976
Epoch: 291, train loss: 3.8640220562616983, train acc: 0.053172831632653066, val loss: 3.9287617206573486, val acc: 0.06493506493506493
Epoch: 292, train loss: 3.869099179903666, train acc: 0.032552083333333336, val loss: 3.922423839569092, val acc: 0.03896103896103896
Epoch: 293, train loss: 3.889014959335327, train acc: 0.055564413265306124, val loss: 3.8489606380462646, val acc: 0.03896103896103896
Epoch: 294, train loss: 3.8857715129852295, train acc: 0.038557610544217684, val loss: 3.912994384765625, val acc: 0.05194805194805195
Epoch: 295, train loss: 3.8847305377324424, train acc: 0.043261054421768703, val loss: 3.8821616172790527, val acc: 0.025974025974025976
Epoch: 296, train loss: 3.9079133669535318, train acc: 0.038557610544217684, val loss: 3.9126815795898438, val acc: 0.0
Epoch: 297, train loss: 3.8947845697402954, train acc: 0.034146471088435375, val loss: 3.877553939819336, val acc: 0.05194805194805195
Epoch: 298, train loss: 3.869094967842102, train acc: 0.049771471088435375, val loss: 3.89914608001709, val acc: 0.012987012987012988
Epoch: 299, train loss: 3.8611136277516684, train acc: 0.043261054421768703, val loss: 3.7983248233795166, val acc: 0.025974025974025976
Epoch: 300, train loss: 3.864304264386495, train acc: 0.043765943877551026, val loss: 3.9180963039398193, val acc: 0.012987012987012988
Epoch: 301, train loss: 3.9003310600916543, train acc: 0.045865221088435375, val loss: 3.9334328174591064, val acc: 0.03896103896103896
Epoch: 302, train loss: 3.85993758837382, train acc: 0.037547831632653066, val loss: 3.8320071697235107, val acc: 0.05194805194805195
Epoch: 303, train loss: 3.8908121983210244, train acc: 0.034651360544217684, val loss: 3.9384536743164062, val acc: 0.0
Epoch: 304, train loss: 3.881801207860311, train acc: 0.044642857142857144, val loss: 3.86564302444458, val acc: 0.03896103896103896
Epoch: 305, train loss: 3.8649508158365884, train acc: 0.041161777210884355, val loss: 3.8267900943756104, val acc: 0.012987012987012988
Epoch: 306, train loss: 3.903968334197998, train acc: 0.03125, val loss: 3.8805911540985107, val acc: 0.025974025974025976
Epoch: 307, train loss: 3.884375294049581, train acc: 0.038557610544217684, val loss: 3.8926079273223877, val acc: 0.012987012987012988
Epoch: 308, train loss: 3.8905117511749268, train acc: 0.04796449829931973, val loss: 3.981755256652832, val acc: 0.03896103896103896
Epoch: 309, train loss: 3.854402701059977, train acc: 0.041958971088435375, val loss: 3.9239296913146973, val acc: 0.025974025974025976
Epoch: 310, train loss: 3.9166084925333657, train acc: 0.035448554421768703, val loss: 3.867737293243408, val acc: 0.03896103896103896
Epoch: 311, train loss: 3.865931510925293, train acc: 0.04405824829931973, val loss: 3.894411563873291, val acc: 0.025974025974025976
Epoch: 312, train loss: 3.891031781832377, train acc: 0.027636054421768707, val loss: 3.985201358795166, val acc: 0.05194805194805195
Epoch: 313, train loss: 3.892640312512716, train acc: 0.03204719387755102, val loss: 3.889362335205078, val acc: 0.03896103896103896
Epoch: 314, train loss: 3.8837271134058633, train acc: 0.03675063775510204, val loss: 3.8693745136260986, val acc: 0.012987012987012988
Epoch: 315, train loss: 3.871628761291504, train acc: 0.046662414965986394, val loss: 3.8961193561553955, val acc: 0.025974025974025976
Epoch: 316, train loss: 3.9032923380533853, train acc: 0.034146471088435375, val loss: 3.8436739444732666, val acc: 0.06493506493506493
Epoch: 317, train loss: 3.8609195550282798, train acc: 0.035448554421768703, val loss: 3.863213539123535, val acc: 0.05194805194805195
Epoch: 318, train loss: 3.8841050465901694, train acc: 0.038052721088435375, val loss: 3.8728463649749756, val acc: 0.025974025974025976
Epoch: 319, train loss: 3.8697038888931274, train acc: 0.053172831632653066, val loss: 4.0226263999938965, val acc: 0.0
Epoch: 320, train loss: 3.8970130681991577, train acc: 0.04065688775510204, val loss: 3.8591229915618896, val acc: 0.012987012987012988
Epoch: 321, train loss: 3.9034772316614785, train acc: 0.043261054421768703, val loss: 3.893842935562134, val acc: 0.025974025974025976
Epoch: 322, train loss: 3.879799723625183, train acc: 0.039354804421768703, val loss: 3.904684066772461, val acc: 0.012987012987012988
Epoch: 323, train loss: 3.888652046521505, train acc: 0.04846938775510204, val loss: 3.844068765640259, val acc: 0.012987012987012988
Epoch: 324, train loss: 3.9105355739593506, train acc: 0.034651360544217684, val loss: 3.8575947284698486, val acc: 0.03896103896103896
Epoch: 325, train loss: 3.875763495763143, train acc: 0.046875, val loss: 3.9141128063201904, val acc: 0.012987012987012988
Epoch: 326, train loss: 3.8775210777918496, train acc: 0.034651360544217684, val loss: 3.8739049434661865, val acc: 0.012987012987012988
Epoch: 327, train loss: 3.894454757372538, train acc: 0.025536777210884352, val loss: 3.8630013465881348, val acc: 0.025974025974025976
Epoch: 328, train loss: 3.8801252841949463, train acc: 0.05006377551020408, val loss: 3.8699183464050293, val acc: 0.05194805194805195
Epoch: 329, train loss: 3.9009687503178916, train acc: 0.030745110544217687, val loss: 3.8508729934692383, val acc: 0.025974025974025976
Epoch: 330, train loss: 3.9045578638712564, train acc: 0.038849914965986394, val loss: 3.896738052368164, val acc: 0.012987012987012988
Epoch: 331, train loss: 3.887891093889872, train acc: 0.054262329931972796, val loss: 3.8544399738311768, val acc: 0.03896103896103896
Epoch: 332, train loss: 3.887537678082784, train acc: 0.037255527210884355, val loss: 3.8903450965881348, val acc: 0.025974025974025976
Epoch: 333, train loss: 3.8874456882476807, train acc: 0.03595344387755102, val loss: 3.8287718296051025, val acc: 0.05194805194805195
Epoch: 334, train loss: 3.8863735596338906, train acc: 0.03443877551020408, val loss: 3.8856866359710693, val acc: 0.025974025974025976
Epoch: 335, train loss: 3.8905970652898154, train acc: 0.04456313775510204, val loss: 3.8735978603363037, val acc: 0.025974025974025976
Epoch: 336, train loss: 3.8648492892583213, train acc: 0.03624574829931973, val loss: 3.9184658527374268, val acc: 0.025974025974025976
Epoch: 337, train loss: 3.9026235739390054, train acc: 0.037760416666666664, val loss: 3.90720272064209, val acc: 0.0
Epoch: 338, train loss: 3.8772199551264444, train acc: 0.03284438775510204, val loss: 3.8818018436431885, val acc: 0.012987012987012988
Epoch: 339, train loss: 3.867959499359131, train acc: 0.041958971088435375, val loss: 3.843492031097412, val acc: 0.0
Epoch: 340, train loss: 3.8899471759796143, train acc: 0.034943664965986394, val loss: 3.8809478282928467, val acc: 0.025974025974025976
Epoch: 341, train loss: 3.9002672036488852, train acc: 0.03985969387755102, val loss: 3.971639633178711, val acc: 0.03896103896103896
Epoch: 342, train loss: 3.875054438908895, train acc: 0.043553358843537414, val loss: 3.7829949855804443, val acc: 0.025974025974025976
Epoch: 343, train loss: 3.896463632583618, train acc: 0.04015199829931973, val loss: 3.944110870361328, val acc: 0.025974025974025976
Epoch: 344, train loss: 3.8890016078948975, train acc: 0.029443027210884352, val loss: 3.9051926136016846, val acc: 0.025974025974025976
Epoch: 345, train loss: 3.880090514818827, train acc: 0.043261054421768703, val loss: 3.8181378841400146, val acc: 0.012987012987012988
Epoch: 346, train loss: 3.903879165649414, train acc: 0.03985969387755102, val loss: 3.8955934047698975, val acc: 0.025974025974025976
Epoch: 347, train loss: 3.9127904971440635, train acc: 0.029947916666666668, val loss: 3.8874638080596924, val acc: 0.025974025974025976
Epoch: 348, train loss: 3.8723932902018228, train acc: 0.0664859693877551, val loss: 3.8891983032226562, val acc: 0.03896103896103896
Epoch: 349, train loss: 3.8409080505371094, train acc: 0.04015199829931973, val loss: 3.9164907932281494, val acc: 0.012987012987012988
Epoch: 350, train loss: 3.8930549224217734, train acc: 0.06018813775510204, val loss: 3.8767292499542236, val acc: 0.012987012987012988
Epoch: 351, train loss: 3.8739723761876426, train acc: 0.04846938775510204, val loss: 3.9307868480682373, val acc: 0.012987012987012988
Epoch: 352, train loss: 3.8602774143218994, train acc: 0.047167304421768703, val loss: 3.8837027549743652, val acc: 0.012987012987012988
Epoch: 353, train loss: 3.85587477684021, train acc: 0.045068027210884355, val loss: 3.8673040866851807, val acc: 0.05194805194805195
Epoch: 354, train loss: 3.906287590662638, train acc: 0.036458333333333336, val loss: 3.891909122467041, val acc: 0.012987012987012988
Epoch: 355, train loss: 3.862922509511312, train acc: 0.056786777210884355, val loss: 3.978245258331299, val acc: 0.012987012987012988
Epoch: 356, train loss: 3.8658668597539267, train acc: 0.037760416666666664, val loss: 3.914346694946289, val acc: 0.03896103896103896
Epoch: 357, train loss: 3.9000784953435264, train acc: 0.028645833333333332, val loss: 3.804381847381592, val acc: 0.03896103896103896
Epoch: 358, train loss: 3.861821452776591, train acc: 0.05397002551020408, val loss: 3.8493998050689697, val acc: 0.0
Epoch: 359, train loss: 3.874572436014811, train acc: 0.04435055272108843, val loss: 3.9116170406341553, val acc: 0.025974025974025976
Epoch: 360, train loss: 3.8775031566619873, train acc: 0.039354804421768703, val loss: 3.931544303894043, val acc: 0.03896103896103896
Epoch: 361, train loss: 3.8507508039474487, train acc: 0.030745110544217687, val loss: 3.8695068359375, val acc: 0.012987012987012988
Epoch: 362, train loss: 3.8742857774098716, train acc: 0.03204719387755102, val loss: 3.926901340484619, val acc: 0.012987012987012988
Epoch: 363, train loss: 3.8813000520070395, train acc: 0.0234375, val loss: 3.8965611457824707, val acc: 0.05194805194805195
Epoch: 364, train loss: 3.8939987818400064, train acc: 0.037255527210884355, val loss: 3.905726432800293, val acc: 0.025974025974025976
Epoch: 365, train loss: 3.920112411181132, train acc: 0.03284438775510204, val loss: 3.928574562072754, val acc: 0.0
Epoch: 366, train loss: 3.878649870554606, train acc: 0.039354804421768703, val loss: 3.8979415893554688, val acc: 0.012987012987012988
Epoch: 367, train loss: 3.8959341049194336, train acc: 0.034651360544217684, val loss: 3.795579433441162, val acc: 0.03896103896103896
Epoch: 368, train loss: 3.8596423864364624, train acc: 0.06627338435374149, val loss: 3.853621482849121, val acc: 0.025974025974025976
Epoch: 369, train loss: 3.87700625260671, train acc: 0.045360331632653066, val loss: 3.9206948280334473, val acc: 0.012987012987012988
Epoch: 370, train loss: 3.895948608716329, train acc: 0.029443027210884352, val loss: 3.9159059524536133, val acc: 0.05194805194805195
Epoch: 371, train loss: 3.8734550873438516, train acc: 0.03985969387755102, val loss: 3.9213106632232666, val acc: 0.03896103896103896
Epoch: 372, train loss: 3.8912253777186074, train acc: 0.03125, val loss: 3.8741910457611084, val acc: 0.012987012987012988
Epoch: 373, train loss: 3.8634462356567383, train acc: 0.041161777210884355, val loss: 3.8653690814971924, val acc: 0.012987012987012988
Epoch: 374, train loss: 3.872275193532308, train acc: 0.045865221088435375, val loss: 3.863173007965088, val acc: 0.03896103896103896
Epoch: 375, train loss: 3.892642339070638, train acc: 0.038052721088435375, val loss: 3.933055877685547, val acc: 0.05194805194805195
Epoch: 376, train loss: 3.905012766520182, train acc: 0.029947916666666668, val loss: 3.955796957015991, val acc: 0.012987012987012988
Epoch: 377, train loss: 3.9081178108851113, train acc: 0.03284438775510204, val loss: 3.8988215923309326, val acc: 0.025974025974025976
Epoch: 378, train loss: 3.85474701722463, train acc: 0.037760416666666664, val loss: 3.909748077392578, val acc: 0.025974025974025976
Epoch: 379, train loss: 3.866303284962972, train acc: 0.04456313775510204, val loss: 3.8779356479644775, val acc: 0.025974025974025976
Epoch: 380, train loss: 3.882742007573446, train acc: 0.04065688775510204, val loss: 3.961857795715332, val acc: 0.0
Epoch: 381, train loss: 3.860617438952128, train acc: 0.047167304421768703, val loss: 3.842205047607422, val acc: 0.03896103896103896
Epoch: 382, train loss: 3.8503816525141397, train acc: 0.02814094387755102, val loss: 3.829981803894043, val acc: 0.05194805194805195
Epoch: 383, train loss: 3.8544212182362876, train acc: 0.047459608843537414, val loss: 3.8646492958068848, val acc: 0.05194805194805195
Epoch: 384, train loss: 3.8892519076665244, train acc: 0.045360331632653066, val loss: 3.8905787467956543, val acc: 0.025974025974025976
Epoch: 385, train loss: 3.8847543001174927, train acc: 0.04637011054421769, val loss: 3.9176223278045654, val acc: 0.03896103896103896
Epoch: 386, train loss: 3.8683759371439614, train acc: 0.05266794217687074, val loss: 3.905796527862549, val acc: 0.012987012987012988
Epoch: 387, train loss: 3.8938411474227905, train acc: 0.03204719387755102, val loss: 3.8682143688201904, val acc: 0.012987012987012988
Epoch: 388, train loss: 3.875271121660868, train acc: 0.03595344387755102, val loss: 3.9076364040374756, val acc: 0.03896103896103896
Epoch: 389, train loss: 3.892503261566162, train acc: 0.043765943877551026, val loss: 3.8587958812713623, val acc: 0.06493506493506493
Epoch: 390, train loss: 3.863682985305786, train acc: 0.03515625, val loss: 3.871155261993408, val acc: 0.025974025974025976
Epoch: 391, train loss: 3.85765278339386, train acc: 0.04876169217687074, val loss: 3.9364850521087646, val acc: 0.0
Epoch: 392, train loss: 3.8855587244033813, train acc: 0.04796449829931973, val loss: 3.841625690460205, val acc: 0.03896103896103896
Epoch: 393, train loss: 3.8765224615732827, train acc: 0.049266581632653066, val loss: 3.864306926727295, val acc: 0.025974025974025976
Epoch: 394, train loss: 3.895286798477173, train acc: 0.04065688775510204, val loss: 3.847074031829834, val acc: 0.012987012987012988
Epoch: 395, train loss: 3.9027788241704306, train acc: 0.034943664965986394, val loss: 3.8741838932037354, val acc: 0.012987012987012988
Epoch: 396, train loss: 3.8833477894465127, train acc: 0.04246386054421769, val loss: 3.8944509029388428, val acc: 0.025974025974025976
Epoch: 397, train loss: 3.8633914788564048, train acc: 0.042756164965986394, val loss: 3.9474146366119385, val acc: 0.0
Epoch: 398, train loss: 3.8868581851323447, train acc: 0.029443027210884352, val loss: 3.9277303218841553, val acc: 0.03896103896103896
Epoch: 399, train loss: 3.891701618830363, train acc: 0.045360331632653066, val loss: 3.900155544281006, val acc: 0.03896103896103896
Epoch: 400, train loss: 3.865519881248474, train acc: 0.041454081632653066, val loss: 3.976245403289795, val acc: 0.025974025974025976
Epoch: 401, train loss: 3.8824822505315146, train acc: 0.04796449829931973, val loss: 3.9210665225982666, val acc: 0.0
Epoch: 402, train loss: 3.8638598918914795, train acc: 0.048177083333333336, val loss: 3.927629232406616, val acc: 0.025974025974025976
Epoch: 403, train loss: 3.881899038950602, train acc: 0.033349277210884355, val loss: 3.9118664264678955, val acc: 0.05194805194805195
Epoch: 404, train loss: 3.8797518809636435, train acc: 0.033854166666666664, val loss: 3.8437445163726807, val acc: 0.05194805194805195
Epoch: 405, train loss: 3.8859969774881997, train acc: 0.04796449829931973, val loss: 3.864908218383789, val acc: 0.012987012987012988
Epoch: 406, train loss: 3.8841983874638877, train acc: 0.033349277210884355, val loss: 3.926452159881592, val acc: 0.025974025974025976
Epoch: 407, train loss: 3.8787107467651367, train acc: 0.047751913265306124, val loss: 3.8641669750213623, val acc: 0.03896103896103896
Epoch: 408, train loss: 3.89826762676239, train acc: 0.048177083333333336, val loss: 3.899860382080078, val acc: 0.03896103896103896
Epoch: 409, train loss: 3.86829149723053, train acc: 0.041958971088435375, val loss: 3.9194209575653076, val acc: 0.0
Epoch: 410, train loss: 3.9098114569981894, train acc: 0.037255527210884355, val loss: 3.872495651245117, val acc: 0.0
Epoch: 411, train loss: 3.9268418153127036, train acc: 0.032552083333333336, val loss: 3.9453611373901367, val acc: 0.03896103896103896
Epoch: 412, train loss: 3.9159874518712363, train acc: 0.037760416666666664, val loss: 3.8741462230682373, val acc: 0.025974025974025976
Epoch: 413, train loss: 3.8762426376342773, train acc: 0.03024022108843537, val loss: 3.825634002685547, val acc: 0.09090909090909091
Epoch: 414, train loss: 3.8794384002685547, train acc: 0.03125, val loss: 3.9466629028320312, val acc: 0.025974025974025976
Epoch: 415, train loss: 3.8996709982554116, train acc: 0.03595344387755102, val loss: 3.9458420276641846, val acc: 0.025974025974025976
Epoch: 416, train loss: 3.8600905736287436, train acc: 0.033349277210884355, val loss: 3.8762083053588867, val acc: 0.025974025974025976
Epoch: 417, train loss: 3.8597007195154824, train acc: 0.04615752551020408, val loss: 3.8456246852874756, val acc: 0.0
Epoch: 418, train loss: 3.8596155246098838, train acc: 0.045068027210884355, val loss: 3.9259896278381348, val acc: 0.012987012987012988
Epoch: 419, train loss: 3.912571350733439, train acc: 0.038052721088435375, val loss: 3.902980327606201, val acc: 0.012987012987012988
Epoch: 420, train loss: 3.8710487286249795, train acc: 0.06308460884353741, val loss: 3.920386791229248, val acc: 0.0
Epoch: 421, train loss: 3.8775498469670615, train acc: 0.052083333333333336, val loss: 3.9544217586517334, val acc: 0.025974025974025976
Epoch: 422, train loss: 3.88216761747996, train acc: 0.038557610544217684, val loss: 3.8392152786254883, val acc: 0.05194805194805195
Epoch: 423, train loss: 3.8883797327677407, train acc: 0.04405824829931973, val loss: 3.8702280521392822, val acc: 0.025974025974025976
Epoch: 424, train loss: 3.848563631375631, train acc: 0.043765943877551026, val loss: 3.8716862201690674, val acc: 0.025974025974025976
Epoch: 425, train loss: 3.864540934562683, train acc: 0.045865221088435375, val loss: 3.8778226375579834, val acc: 0.03896103896103896
Epoch: 426, train loss: 3.8698737621307373, train acc: 0.04246386054421769, val loss: 3.8621509075164795, val acc: 0.012987012987012988
Epoch: 427, train loss: 3.8576868375142417, train acc: 0.054262329931972796, val loss: 3.8992812633514404, val acc: 0.012987012987012988
Epoch: 428, train loss: 3.8734946648279824, train acc: 0.049266581632653066, val loss: 3.824544906616211, val acc: 0.09090909090909091
Epoch: 429, train loss: 3.879161238670349, train acc: 0.05006377551020408, val loss: 3.872433662414551, val acc: 0.012987012987012988
Epoch: 430, train loss: 3.8878631591796875, train acc: 0.03624574829931973, val loss: 3.8515241146087646, val acc: 0.025974025974025976
Epoch: 431, train loss: 3.877737204233805, train acc: 0.041454081632653066, val loss: 3.844228744506836, val acc: 0.05194805194805195
Epoch: 432, train loss: 3.8573498725891113, train acc: 0.05266794217687074, val loss: 3.892622947692871, val acc: 0.012987012987012988
Epoch: 433, train loss: 3.859630068143209, train acc: 0.047167304421768703, val loss: 3.8459317684173584, val acc: 0.03896103896103896
Epoch: 434, train loss: 3.9201239347457886, train acc: 0.04405824829931973, val loss: 3.8062174320220947, val acc: 0.03896103896103896
Epoch: 435, train loss: 3.8743088245391846, train acc: 0.033641581632653066, val loss: 3.9223439693450928, val acc: 0.0
Epoch: 436, train loss: 3.873459537823995, train acc: 0.04485544217687074, val loss: 3.8971102237701416, val acc: 0.025974025974025976
Epoch: 437, train loss: 3.8825904925664267, train acc: 0.04065688775510204, val loss: 3.903590679168701, val acc: 0.03896103896103896
Epoch: 438, train loss: 3.8868980407714844, train acc: 0.03284438775510204, val loss: 3.906057357788086, val acc: 0.025974025974025976
Epoch: 439, train loss: 3.886759360631307, train acc: 0.033349277210884355, val loss: 3.8784701824188232, val acc: 0.05194805194805195
Epoch: 440, train loss: 3.9216999610265098, train acc: 0.02734375, val loss: 3.8017852306365967, val acc: 0.03896103896103896
Epoch: 441, train loss: 3.8469084898630777, train acc: 0.04955888605442177, val loss: 3.9249722957611084, val acc: 0.0
Epoch: 442, train loss: 3.860703468322754, train acc: 0.043261054421768703, val loss: 3.8602287769317627, val acc: 0.03896103896103896
Epoch: 443, train loss: 3.9025288422902427, train acc: 0.03233949829931973, val loss: 3.8538966178894043, val acc: 0.025974025974025976
Epoch: 444, train loss: 3.887277523676554, train acc: 0.037255527210884355, val loss: 3.890463352203369, val acc: 0.0
Epoch: 445, train loss: 3.8787800073623657, train acc: 0.043553358843537414, val loss: 3.9304921627044678, val acc: 0.03896103896103896
